0.000000E+00	0.000000E+00
1.000010E-13	7.150543E-02
2.000020E-13	4.077107E+00
3.000030E-13	-1.636615E+00
4.000040E-13	3.954658E+00
5.000050E-13	1.533147E-01
6.000060E-13	4.953266E+00
7.000070E-13	1.496309E+00
8.000080E-13	1.201662E+00
9.000090E-13	5.384658E-01
1.000010E-12	-5.043866E-01
1.100011E-12	9.140538E-01
1.200012E-12	2.619719E-01
1.300013E-12	4.437661E-01
1.400014E-12	2.143828E-01
1.500015E-12	-4.507574E-01
1.600016E-12	-1.428348E-01
1.700017E-12	5.341957E-01
1.800018E-12	2.938216E+00
1.900019E-12	-1.250767E+00
2.000020E-12	1.672104E+00
2.100021E-12	-4.477208E+00
2.200022E-12	3.192457E+00
2.300023E-12	-3.158030E-01
2.400024E-12	1.758848E+00
2.500025E-12	-6.376610E-01
2.600026E-12	-4.717649E+00
2.700027E-12	-1.067865E+00
2.800028E-12	9.730176E-02
2.900029E-12	-8.154943E-02
3.000030E-12	2.439852E+00
3.100031E-12	2.328464E+00
3.200032E-12	1.500505E+00
3.300033E-12	3.679809E-01
3.400034E-12	-4.913152E+00
3.500035E-12	-5.410976E-01
3.600036E-12	-3.836548E+00
3.700037E-12	8.571441E-01
3.800038E-12	1.165643E+00
3.900039E-12	-3.161215E+00
4.000040E-12	1.184597E+00
4.100041E-12	-2.112066E+00
4.200042E-12	-3.035466E+00
4.300043E-12	-3.520954E+00
4.400044E-12	-5.730790E-01
4.500045E-12	-4.554966E+00
4.600046E-12	-1.787311E+00
4.700047E-12	1.758521E+00
4.800048E-12	-4.263002E-01
4.900049E-12	2.752764E+00
5.000050E-12	-3.863189E+00
5.100051E-12	-2.418141E+00
5.200052E-12	-2.318574E-01
5.300053E-12	-5.029163E-01
5.400054E-12	-9.411768E-01
5.500055E-12	-8.728351E-03
5.600056E-12	2.446973E+00
5.700057E-12	-1.386359E+00
5.800058E-12	4.427944E-01
5.900059E-12	7.804084E-02
6.000060E-12	3.767607E-01
6.100061E-12	-4.042973E-01
6.200062E-12	2.267004E+00
6.300063E-12	8.815784E-02
6.400064E-12	1.392886E+00
6.500065E-12	-1.274502E+00
6.600066E-12	-1.489774E+00
6.700067E-12	-2.117046E+00
6.800068E-12	1.541738E+00
6.900069E-12	-2.684222E+00
7.000070E-12	-1.995523E+00
7.100071E-12	-2.333632E+00
7.200072E-12	2.074095E+00
7.300073E-12	-3.023817E+00
7.400074E-12	7.388362E-01
7.500075E-12	-2.662336E+00
7.600076E-12	4.862154E+00
7.700077E-12	8.315737E-01
7.800078E-12	-9.219732E-01
7.900079E-12	-2.069559E+00
8.000080E-12	-1.901907E+00
8.100081E-12	4.335989E-02
8.200082E-12	2.384744E+00
8.300083E-12	1.246023E+00
8.400084E-12	9.377625E-01
8.500085E-12	-2.124795E+00
8.600086E-12	-4.260845E+00
8.700087E-12	-2.460236E+00
8.800088E-12	-6.534198E-01
8.900089E-12	1.233879E+00
9.000090E-12	1.701235E+00
9.100091E-12	-1.316962E+00
9.200092E-12	-3.440946E+00
9.300093E-12	-4.924987E-02
9.400094E-12	-8.552358E-01
9.500095E-12	-1.504755E+00
9.600096E-12	4.943088E+00
9.700097E-12	3.838457E+00
9.800098E-12	4.656402E+00
9.900099E-12	1.828747E+00
1.000010E-11	-4.519412E-01
1.010010E-11	4.645088E-02
1.020010E-11	-7.361610E-01
1.030010E-11	-4.306692E-01
1.040010E-11	-4.263007E+00
1.050011E-11	-1.726883E+00
1.060011E-11	1.876385E-01
1.070011E-11	4.417488E+00
1.080011E-11	6.446302E-01
1.090011E-11	-1.978869E+00
1.100011E-11	-2.784587E+00
1.110011E-11	-2.148654E+00
1.120011E-11	1.055177E+00
1.130011E-11	1.278146E+00
1.140011E-11	3.282138E+00
1.150012E-11	-5.025814E-01
1.160012E-11	-3.541037E+00
1.170012E-11	-1.703299E-02
1.180012E-11	2.610130E+00
1.190012E-11	9.334575E-01
1.200012E-11	-1.037535E+00
1.210012E-11	2.622649E+00
1.220012E-11	2.323350E-01
1.230012E-11	-1.675433E+00
1.240012E-11	-2.830572E+00
1.250013E-11	4.854923E-01
1.260013E-11	-2.472134E+00
1.270013E-11	-2.807935E+00
1.280013E-11	1.908726E+00
1.290013E-11	-2.173670E+00
1.300013E-11	4.122253E-01
1.310013E-11	8.784560E-01
1.320013E-11	-1.270329E+00
1.330013E-11	-1.209378E+00
1.340013E-11	2.695330E+00
1.350014E-11	-1.045194E+00
1.360014E-11	-1.288601E+00
1.370014E-11	2.894283E+00
1.380014E-11	-6.120892E-01
1.390014E-11	-1.155490E+00
1.400014E-11	2.486748E-01
1.410014E-11	-4.135857E+00
1.420014E-11	-1.425604E+00
1.430014E-11	-2.782226E+00
1.440014E-11	8.450217E-01
1.450015E-11	-9.439032E-01
1.460015E-11	-1.384621E+00
1.470015E-11	-2.946439E+00
1.480015E-11	-4.285457E-02
1.490015E-11	2.705602E+00
1.500015E-11	2.905758E+00
1.510015E-11	-2.154850E+00
1.520015E-11	-3.680756E-01
1.530015E-11	-1.194095E+00
1.540015E-11	1.500954E+00
1.550016E-11	1.431101E+00
1.560016E-11	2.515814E+00
1.570016E-11	3.263541E-01
1.580016E-11	2.238726E+00
1.590016E-11	6.489815E-01
1.600016E-11	1.527390E-01
1.610016E-11	-3.051486E+00
1.620016E-11	-1.553227E+00
1.630016E-11	-2.063369E+00
1.640016E-11	3.417018E-01
1.650017E-11	3.833829E+00
1.660017E-11	-1.976639E+00
1.670017E-11	-3.009253E+00
1.680017E-11	6.039566E-02
1.690017E-11	-1.408435E-01
1.700017E-11	-7.836571E-01
1.710017E-11	-2.622708E+00
1.720017E-11	1.345753E+00
1.730017E-11	-7.300426E-01
1.740017E-11	3.289771E-01
1.750018E-11	-4.402211E+00
1.760018E-11	3.353034E+00
1.770018E-11	-2.102362E+00
1.780018E-11	2.689124E+00
1.790018E-11	-2.623226E+00
1.800018E-11	-1.466712E+00
1.810018E-11	1.783731E+00
1.820018E-11	1.964802E+00
1.830018E-11	-1.699277E+00
1.840018E-11	-3.197490E+00
1.850019E-11	-1.366769E+00
1.860019E-11	-1.918088E+00
1.870019E-11	2.157800E+00
1.880019E-11	-4.842878E-01
1.890019E-11	7.429070E-01
1.900019E-11	-2.262180E-01
1.910019E-11	1.104120E-01
1.920019E-11	-5.375627E+00
1.930019E-11	-2.300994E+00
1.940019E-11	4.253106E-01
1.950020E-11	2.850592E+00
1.960020E-11	1.624616E+00
1.970020E-11	2.034546E+00
1.980020E-11	-1.034091E+00
1.990020E-11	-1.174159E+00
2.000020E-11	1.756616E+00
2.010020E-11	-1.759072E+00
2.020020E-11	-2.016370E+00
2.030020E-11	5.291973E-01
2.040020E-11	-5.535444E+00
2.050021E-11	4.161052E-01
2.060021E-11	4.074583E-01
2.070021E-11	-3.052727E+00
2.080021E-11	-1.463989E+00
2.090021E-11	-6.551403E-02
2.100021E-11	-9.004730E-01
2.110021E-11	-7.751361E-01
2.120021E-11	1.438585E+00
2.130021E-11	7.083058E-01
2.140021E-11	3.467327E+00
2.150022E-11	-1.536896E+00
2.160022E-11	-6.331802E-02
2.170022E-11	-2.408693E-01
2.180022E-11	-2.230867E+00
2.190022E-11	-2.425772E+00
2.200022E-11	-2.852079E+00
2.210022E-11	6.003291E-01
2.220022E-11	-5.786960E+00
2.230022E-11	2.467046E+00
2.240022E-11	-1.446788E+00
2.250023E-11	-1.974324E+00
2.260023E-11	-1.171718E+00
2.270023E-11	2.122183E+00
2.280023E-11	1.590826E+00
2.290023E-11	-1.365248E+00
2.300023E-11	7.427489E-01
2.310023E-11	-4.603916E-01
2.320023E-11	8.671515E-02
2.330023E-11	-2.742511E-02
2.340023E-11	-3.012145E+00
2.350024E-11	1.733956E-01
2.360024E-11	-1.936842E+00
2.370024E-11	3.584565E-01
2.380024E-11	2.143802E+00
2.390024E-11	-1.744288E+00
2.400024E-11	-3.348459E+00
2.410024E-11	-1.194785E+00
2.420024E-11	6.067938E+00
2.430024E-11	4.097152E-01
2.440024E-11	1.917103E+00
2.450025E-11	1.477800E-01
2.460025E-11	3.568092E-01
2.470025E-11	4.305815E+00
2.480025E-11	1.721078E+00
2.490025E-11	1.311890E-01
2.500025E-11	2.783072E+00
2.510025E-11	-3.818528E-01
2.520025E-11	-1.019289E+00
2.530025E-11	4.763696E+00
2.540025E-11	4.542889E-01
2.550026E-11	-8.523490E-01
2.560026E-11	-1.884401E+00
2.570026E-11	-1.664177E+00
2.580026E-11	1.357016E+00
2.590026E-11	-1.446342E+00
2.600026E-11	1.583222E+00
2.610026E-11	-2.540221E+00
2.620026E-11	-3.514977E+00
2.630026E-11	9.551762E-02
2.640026E-11	2.108462E+00
2.650027E-11	-2.362770E-03
2.660027E-11	-1.520496E+00
2.670027E-11	-6.152342E-01
2.680027E-11	7.233606E-02
2.690027E-11	-2.092132E+00
2.700027E-11	-8.243912E-01
2.710027E-11	9.289993E-01
2.720027E-11	-2.232471E+00
2.730027E-11	2.534745E-01
2.740027E-11	-2.181804E+00
2.750028E-11	1.598880E+00
2.760028E-11	1.273609E+00
2.770028E-11	-1.565132E+00
2.780028E-11	-6.512994E-01
2.790028E-11	-2.094217E-01
2.800028E-11	3.150421E+00
2.810028E-11	-1.272248E+00
2.820028E-11	-6.921350E-01
2.830028E-11	-1.024863E+00
2.840028E-11	-2.280787E+00
2.850029E-11	-2.194739E+00
2.860029E-11	3.050312E+00
2.870029E-11	1.188008E+00
2.880029E-11	1.498114E+00
2.890029E-11	-2.046427E+00
2.900029E-11	3.995378E-02
2.910029E-11	-4.796996E+00
2.920029E-11	-2.734596E+00
2.930029E-11	3.206574E+00
2.940029E-11	1.467304E+00
2.950030E-11	-1.032868E+00
2.960030E-11	-2.377628E-01
2.970030E-11	-9.918934E-01
2.980030E-11	-3.081114E-01
2.990030E-11	-2.203513E-01
3.000030E-11	3.845155E-01
3.010030E-11	7.176334E-01
3.020030E-11	6.167305E-01
3.030030E-11	-1.332950E+00
3.040030E-11	-1.106162E+00
3.050031E-11	-7.626929E-01
3.060031E-11	1.838141E+00
3.070031E-11	-3.192054E-01
3.080031E-11	-5.954727E-01
3.090031E-11	4.516922E-01
3.100031E-11	2.200441E+00
3.110031E-11	-2.406797E+00
3.120031E-11	-4.816281E+00
3.130031E-11	4.561391E+00
3.140031E-11	-4.544603E-01
3.150032E-11	-3.192636E+00
3.160032E-11	-4.752636E-01
3.170032E-11	7.218438E-01
3.180032E-11	1.284214E+00
3.190032E-11	-8.052066E-01
3.200032E-11	-1.131112E+00
3.210032E-11	-1.046849E+00
3.220032E-11	-1.824842E+00
3.230032E-11	-2.155627E+00
3.240032E-11	1.039205E+00
3.250033E-11	-2.858320E+00
3.260033E-11	-1.036590E+00
3.270033E-11	6.746947E-01
3.280033E-11	-2.028408E+00
3.290033E-11	9.944906E-01
3.300033E-11	-1.481374E+00
3.310033E-11	2.362864E+00
3.320033E-11	-1.645516E+00
3.330033E-11	-2.001473E+00
3.340033E-11	9.025842E-01
3.350034E-11	7.328560E-01
3.360034E-11	1.613336E+00
3.370034E-11	-2.215363E+00
3.380034E-11	-4.148506E+00
3.390034E-11	4.355374E-01
3.400034E-11	1.620869E+00
3.410034E-11	-1.375155E-01
3.420034E-11	-2.970321E-01
3.430034E-11	-1.973385E+00
3.440034E-11	2.963644E+00
3.450035E-11	3.047662E-01
3.460035E-11	1.379539E+00
3.470035E-11	-2.342503E-01
3.480035E-11	-4.848535E-01
3.490035E-11	-3.040563E-01
3.500035E-11	-1.554339E-01
3.510035E-11	7.050223E-01
3.520035E-11	8.197207E-01
3.530035E-11	2.800185E+00
3.540035E-11	-8.834450E-01
3.550036E-11	1.003740E+00
3.560036E-11	2.516245E+00
3.570036E-11	-2.000686E+00
3.580036E-11	2.056351E+00
3.590036E-11	-8.740982E-01
3.600036E-11	-6.212836E-01
3.610036E-11	2.394296E+00
3.620036E-11	2.319754E+00
3.630036E-11	-3.525854E-01
3.640036E-11	2.731566E+00
3.650037E-11	-1.989145E+00
3.660037E-11	-2.445698E+00
3.670037E-11	2.729224E-01
3.680037E-11	-3.834798E-01
3.690037E-11	3.116932E+00
3.700037E-11	-2.321289E+00
3.710037E-11	-8.997779E-01
3.720037E-11	-3.456837E+00
3.730037E-11	-1.203292E+00
3.740037E-11	2.224389E+00
3.750038E-11	-1.989151E+00
3.760038E-11	-4.654924E+00
3.770038E-11	1.826762E+00
3.780038E-11	1.092329E+00
3.790038E-11	-7.064953E-01
3.800038E-11	6.585387E-01
3.810038E-11	-4.867639E-01
3.820038E-11	5.471795E-01
3.830038E-11	4.700010E+00
3.840038E-11	-4.040484E+00
3.850039E-11	-3.261745E-01
3.860039E-11	3.404745E-01
3.870039E-11	-1.134620E+00
3.880039E-11	2.404878E-01
3.890039E-11	2.609935E+00
3.900039E-11	1.670901E-01
3.910039E-11	-1.524712E+00
3.920039E-11	1.833846E+00
3.930039E-11	-7.769237E-01
3.940039E-11	1.808251E+00
3.950040E-11	1.470519E-01
3.960040E-11	1.042265E+00
3.970040E-11	1.166970E+00
3.980040E-11	-1.330900E+00
3.990040E-11	1.812041E+00
4.000040E-11	4.303381E-01
4.010040E-11	4.479182E+00
4.020040E-11	1.987402E+00
4.030040E-11	7.887322E-01
4.040040E-11	-2.327395E+00
4.050041E-11	1.901168E+00
4.060041E-11	-1.466275E+00
4.070041E-11	9.065623E-01
4.080041E-11	2.183862E+00
4.090041E-11	-2.875200E+00
4.100041E-11	-1.062482E+00
4.110041E-11	5.658303E-03
4.120041E-11	1.200258E+00
4.130041E-11	-2.980000E+00
4.140041E-11	-4.935635E-01
4.150042E-11	3.789769E-01
4.160042E-11	-2.347863E-02
4.170042E-11	-1.337602E+00
4.180042E-11	-2.875125E+00
4.190042E-11	1.458840E+00
4.200042E-11	1.759232E-01
4.210042E-11	2.662903E-01
4.220042E-11	7.032346E-01
4.230042E-11	-1.000417E-01
4.240042E-11	-5.782851E-01
4.250043E-11	-3.456999E+00
4.260043E-11	1.568408E+00
4.270043E-11	-9.434296E-01
4.280043E-11	-4.448633E-01
4.290043E-11	2.104272E+00
4.300043E-11	1.508990E+00
4.310043E-11	2.061094E+00
4.320043E-11	2.627618E-01
4.330043E-11	8.409977E-01
4.340043E-11	2.083983E+00
4.350044E-11	-4.508993E+00
4.360044E-11	2.929559E-01
4.370044E-11	-1.547268E+00
4.380044E-11	6.944883E-01
4.390044E-11	7.437303E-01
4.400044E-11	2.253857E+00
4.410044E-11	-4.537209E-02
4.420044E-11	3.625128E+00
4.430044E-11	1.457591E+00
4.440044E-11	1.504375E+00
4.450045E-11	-1.706457E+00
4.460045E-11	2.007034E+00
